OBJECTID,PREFIX,NAME,TYPE,SUFFIX,POLICENAME,POLICETYPE,Date_Added,Editor,Method,FULLPOLNAME,CarteID,CrossStreetA,CrossStreetB,Date_Changed,FULL_NAME,LF_Addr,LT_Addr,RF_Addr,RT_Addr,MATERIAL,OWNER,FUNCTIONALCLASSIFICATION,JURISDICTION,ROUTESYSTEM,ROUTENUMBER,SpeedLimit,Scenic,RowWidth,AcceptDate,GlobalID,created_user,created_date,last_edited_user,last_edited_date,MUNILEFT,MUNIRIGHT,ZIPLEFT,ZIPRIGHT,STATELEFT,STATERIGHT,OneWay
684,S,SUNSET,AVE, ,SOUTH SUNSET,AVE,,,,SOUTH SUNSET AVE,,AMITY ST & SUNSET AVE,END,,S SUNSET AVE,16,24,21,27,2,2,0,H,,,,,,,{FDB6B5F0-9E6F-4A92-994A-FDA1AC99C49F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
685,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00373,FORT RIVER SCHOOL,FORT RIVER SCHOOL,,S EAST ST,10,70,9,69,1,8,5,2,,,,1,Variable,,{1386046F-E929-4579-8D09-C08217724B05},,,olkinm,2013/08/06 15:53:47+00,AMHERST,AMHERST,01002,01002,MA,MA,
686, ,STATION,RD, ,STATION,RD,,,,STATION RD,00317,,IDUNA LN,,STATION RD,346,346,0,0,1,8,0,2,,,,1,Variable,,{7F46D0E4-AB51-485B-A4F5-15786EA29A28},,,OLKINM,2014/03/27 18:59:50+00,AMHERST,AMHERST,01002,01002,MA,MA,
687, ,WILDFLOWER,DR, ,WILDFLOWER,DR,,,,WILDFLOWER DR,00052,IDUNA LN & STATION RD,ALYSSUM DR,,WILDFLOWER DR,6,26,3,15,1,1,0,2,,,,,,,{101BBF7C-4708-4A3A-AA15-3B0EB11E219C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
688, ,STATION,RD, ,STATION,RD,,,,STATION RD,00317,IDUNA LN,IDUNA LN & WILDFLOWER DR,,STATION RD,356,502,439,471,1,8,0,2,,,,1,Variable,,{5FA52765-803C-4691-A60C-63547002DE60},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
689, ,STATION,RD, ,STATION,RD,,,,STATION RD,00318,IDUNA LN & WILDFLOWER DR,CORTLAND DR,,STATION RD,526,544,515,541,1,8,0,2,,,,1,Variable,,{8ACF67C8-A0F8-48F4-9CEB-F30A10588F0E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
690,S,EAST,ST, ,SOUTH EAST,ST,,OlkinM,,SOUTH EAST ST,00082,,MIDDLE ST & SHAYS ST,,S EAST ST,0,0,979,1025,1,8,0,2,,,,1,Variable,,{549A9AF2-FEEB-4DDA-B3C2-B9C7B3C6E8A9},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
691, ,SHAYS,ST, ,SHAYS,ST,,,,SHAYS ST,00360,WENTWORTH MANOR DR,S EAST ST & MIDDLE ST,,SHAYS ST,190,418,199,445,1,8,5,2,,,,1,49.5',,{69F126AF-21B7-4595-B0DA-17A0C2985661},,,olkinm,2013/07/29 18:31:00+00,AMHERST,AMHERST,01002,01002,MA,MA,
692, ,EAST,DR,,EAST,DR,,,,EAST DR,,BARRETT HILL RD,MERRILL SCIENCE RD,,EAST DR,31,55,30,54,1,5,0,H,,,,,,,{DBCDE043-AF06-44C9-92DE-B10B499BA441},,,olkinm,2013/08/01 13:28:01+00,AMHERST,AMHERST,01002,01002,MA,MA,
693, ,BELCHERTOWN,RD, ,BELCHERTOWN,RD,,,,BELCHERTOWN RD,00327,COLONIAL VILLAGE,ALPINE COMMONS,,BELCHERTOWN RD,80,130,81,131,1,1,2,2,SR,9,,,49.5',1962/04/15 00:00:00+00,{C5CC7BDD-60F1-47FD-A762-DD1D074C18BF},,,olkinm,2013/08/20 18:52:02+00,AMHERST,AMHERST,01002,01002,MA,MA,
694, ,NORTHAMPTON,RD, ,NORTHAMPTON,RD,,,,NORTHAMPTON RD,,DANA ST,BLUE HILLS RD,,NORTHAMPTON RD,112,117,155,179,1,3,2,1,SR,9,,,,,{022F6864-10AF-4912-A210-0D8B2F563E80},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
695, ,BLUE HILLS,RD, ,BLUE HILLS,RD,,,,BLUE HILLS RD,00225,AMITY ST,NORTHAMPTON RD,,BLUE HILLS RD,22,116,5,119,1,1,0,2,,,,,40',1934/03/01 00:00:00+00,{AD126E1A-E05C-4AC2-89F0-E6201C0A9D87},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
696, ,HEATHERSTONE,RD, ,HEATHERSTONE,RD,,,,HEATHERSTONE RD,00147,KETTLE POND RD,BIRCHCROFF LN,,HEATHERSTONE RD,156,190,155,189,1,1,0,2,,,,,50',,{B0763519-A204-4FFD-BAB2-CBDE248A1ADD},,,OLKINM,2014/05/29 18:38:50+00,AMHERST,AMHERST,01002,01002,MA,MA,
698, ,BIRCHCROFF,LN, ,BIRCHCROFF,LN,,,,BIRCHCROFF LN,00108,HEATHERSTONE RD,END,,BIRCHCROFF LN,2,28,1,27,1,1,0,2,,,,,40',1973/03/01 00:00:00+00,{667D9EB2-E5D4-4E92-A6EF-075C9EB95525},,,OLKINM,2014/05/29 18:38:50+00,AMHERST,AMHERST,01002,01002,MA,MA,
699, ,MEMORIAL FIELD HOUSE,RD, ,MEMORIAL FIELD HOUSE,RD,,,,MEMORIAL FIELD HOUSE RD,,S PLEASANT ST, ,,MEMORIAL FIELD HOUSE RD,0,0,0,0,1,5,0,H,,,,,,,{E4C893DD-33BA-48C9-9DA7-A28AF1BEF751},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
700,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00375,COLLEGE ST & BELCHERTOWN RD,COLONIAL VILLAGE,,S EAST ST,100,190,99,189,1,8,5,2,,,,1,Variable,,{9D8E6A7D-D5B3-4EF8-B7A0-3819030ADC39},,,olkinm,2013/08/06 15:49:54+00,AMHERST,AMHERST,01002,01002,MA,MA,
701,S,PLEASANT,ST, ,SOUTH PLEASANT,ST,,,,SOUTH PLEASANT ST,00393,RAIL TRAIL #3 & RAIL TRAIL #4,SNELL ST,,S PLEASANT ST,0,0,297,297,1,8,3,2,SR,116,,,Variable,,{455993F1-F402-4A29-B929-8E1FAF0A418E},,,OLKINM,2016/06/03 17:25:59+00,AMHERST,AMHERST,01002,01002,MA,MA,
702, ,HAZEL,AVE, ,HAZEL,AVE,,,,HAZEL AVE,00226,NORTHAMPTON RD,END,,HAZEL AVE,16,38,15,39,1,1,0,2,,,,,40',,{BDBA8C8E-207E-4E29-B91C-0FB6704843FD},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
703, ,ASH,LN, ,ASH,LN,,,,ASH LN,00107,AUBINWOOD RD,END,,ASH LN,2,24,1,23,1,1,0,2,,,,,50',1973/03/01 00:00:00+00,{A1CDF02A-133E-4DAA-82D7-0AE7BA28E6B0},,,OLKINM,2014/05/29 18:38:50+00,AMHERST,AMHERST,01002,01002,MA,MA,
704, ,AUBINWOOD,RD, ,AUBINWOOD,RD,,,,AUBINWOOD RD,00179,ASH LN,STONY HILL RD & HEATHERSTONE RD,,AUBINWOOD RD,190,240,189,239,1,1,0,2,,,,,50',1972/03/01 00:00:00+00,{96528DA1-357E-407A-B730-2CCAB9A414BC},,,OLKINM,2014/05/29 18:38:50+00,AMHERST,AMHERST,01002,01002,MA,MA,
706, ,SNELL,ST, ,SNELL,ST,,,,SNELL ST,00309,S PLEASANT ST,WOODSIDE AVE,,SNELL ST,22,62,0,0,1,8,0,2,,,25,1,49.5',,{7E106594-EF33-4422-BC79-F4994AFED791},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
707, ,WOODSIDE,AVE, ,WOODSIDE,AVE,,,,WOODSIDE AVE,00038,RAIL TRAIL #4,SNELL ST,,WOODSIDE AVE,138,156,137,155,1,1,0,2,,,20,,Variable,,{BD1D0D59-75FA-4E40-A872-9C8B239247DE},,,olkinm,2013/08/01 13:37:35+00,AMHERST,AMHERST,01002,01002,MA,MA,
708,E,PLEASANT,ST, ,EAST PLEASANT,ST,,,,EAST PLEASANT ST,00296,OWEN DR,PINE ST,,E PLEASANT ST,984,998,985,1003,1,8,5,2,,,,1,Variable,1835/04/15 00:00:00+00,{C14CAED4-9AFC-4E30-8115-648F97A2BF84},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
710, ,MORGAN,PL, ,MORGAN,PL,,,,MORGAN PL,00246,MORGAN CIR,END,,MORGAN PL,2,2,0,0,1,1,0,2,,,,,50',,{90DA0823-9136-4912-B161-D593C98F2AA4},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
711, ,SUNSET,AVE, ,SUNSET,AVE,,,,SUNSET AVE,00269,AMITY ST & S SUNSET AVE,ELM ST,,SUNSET AVE,8,84,15,75,1,1,0,2,,,,,Variable,,{47993B08-EC7C-40D9-840E-EF4E549A6E36},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
713, ,BOLTWOOD,AVE, ,BOLTWOOD,AVE,,,,BOLTWOOD AVE,00174,MAIN ST,SPRING ST,,BOLTWOOD AVE,4,14,3,15,1,1,0,2,,,,,,1794/04/15 00:00:00+00,{9E29D143-864B-4F01-BD56-210A56272FDC},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
714,S,WHITNEY,ST, ,SOUTH WHITNEY,ST,,,,SOUTH WHITNEY ST,00119,MAIN ST,SUNRISE AVE,,S WHITNEY ST,16,20,11,19,1,8,6,2,,,,,49.5',,{E5CDB1EA-9561-4017-ACD8-814C8D6CDB70},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
715, ,SUNRISE,AVE, ,SUNRISE,AVE,,,,SUNRISE AVE,,S WHITNEY ST,END,,SUNRISE AVE,16,36,15,21,1,2,0,H,,,,,,,{F36864C3-E5E4-4BB2-B5CB-9A334441541A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
716, ,CHURCHILL,ST, ,CHURCHILL,ST,,,,CHURCHILL ST,00134,MAIN ST,SPRING ST,,CHURCHILL ST,0,0,47,47,1,8,0,2,,,,,49.5',1955/03/01 00:00:00+00,{3952D4A0-848E-4233-85B1-3AF7058D915D},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
717, ,SPRING,ST, ,SPRING,ST,,,,SPRING ST,00211,BOLTWOOD AVE,CHURCHILL ST,,SPRING ST,14,34,23,37,1,8,0,2,,,,,49.5',,{AEC9E6AE-AB35-485F-9CC4-988A7D9E84A8},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
718, ,AMITY,ST, ,AMITY,ST,,,,AMITY ST,00365,S SUNSET AVE & SUNSET AVE,DANA ST,,AMITY ST,260,280,245,285,1,8,5,2,,,,1,Variable,1754/04/15 00:00:00+00,{FE202239-F4B0-4D37-B061-C057FC2E92CF},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
719, ,SEELYE,ST, ,SEELYE,ST,,,,SEELYE ST,00136,MAIN ST,SPRING ST,,SEELYE ST,22,22,17,17,1,8,0,2,,,,,49.5',,{547B7E3B-BFF6-4B4C-A34A-21A70F5C75E7},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
720, ,SPRING,ST, ,SPRING,ST,,,,SPRING ST,00212,CHURCHILL ST,SEELYE ST,,SPRING ST,0,0,0,0,1,8,0,2,,,,,49.5',,{90CFBE6C-E4EC-452D-B00C-63AD1D11B4F4},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
721, ,WEBSTER,ST, ,WEBSTER,ST,,,,WEBSTER ST,00133,MAIN ST,SPRING ST,,WEBSTER ST,0,0,18,18,1,1,0,2,,,,,49.5',,{B0FB8736-764F-41E7-9BC7-4052608BEFB1},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
722, ,SUMMERFIELD,RD, ,SUMMERFIELD,RD,,,,SUMMERFIELD RD,00055,WHITE PINE RD,END,,SUMMERFIELD RD,20,40,23,47,1,1,0,2,,,,,,2004/11/01 00:00:00+00,{1DFE712D-546F-4D9D-97B8-2B71AC9CC84B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
723, ,OLD BELCHERTOWN,RD, ,OLD BELCHERTOWN,RD,,,,OLD BELCHERTOWN RD,00090,BELCHERTOWN RD,LARKSPUR DR,,OLD BELCHERTOWN RD,0,0,0,0,1,8,0,2,,,,,,,{2E836355-429A-46D8-80F9-C73A24EB8009},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
724, ,CHESTERFIELD,DR, ,CHESTERFIELD,DR,,,,CHESTERFIELD DR,00264,JUSTICE DR,COLUMBIA DR,,CHESTERFIELD DR,46,56,47,55,1,1,0,2,,,,,50',1984/05/01 00:00:00+00,{DF996A94-3DA8-44D1-8182-5816FFED8CBA},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
725, ,JUSTICE,DR, ,JUSTICE,DR,,,,JUSTICE DR,00263,COLUMBIA DR,CHESTERFIELD DR,,JUSTICE DR,6,90,19,91,1,1,0,2,,,,,50',,{F0ECAEC3-B7F8-4D30-9E79-C857B3263355},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
726, ,WEST,ST, ,WEST,ST,,,,WEST ST,00394,MILL LN,DENNIS DR,,WEST ST,36,102,35,101,1,8,3,2,SR,116,,,Variable,,{95E33F2D-BDEB-435A-AD1D-32C2D2FDEA29},,,olkinm,2013/08/06 17:28:15+00,AMHERST,AMHERST,01002,01002,MA,MA,
727, ,TANGLEWOOD,RD, ,TANGLEWOOD,RD,,,,TANGLEWOOD RD,00048,WHITE PINE RD,END,,TANGLEWOOD RD,24,48,23,61,1,2,0,0,,,,,,,{E1996CEF-06A5-4EC0-B741-4CA7C381A84E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
728, ,WHITE PINE,RD, ,WHITE PINE,RD,,,,WHITE PINE RD,00067,SUMMERFIELD RD,TANGLEWOOD RD,,WHITE PINE RD,12,16,7,19,1,1,0,2,,,,,,2004/11/01 00:00:00+00,{10ED36AD-E017-4FAD-9856-53C538E63CF3},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
729, ,HUNTER HILL,CIR, ,HUNTER HILL,CIR,,,,HUNTER HILL CIR,00259,COLUMBIA DR,TRIMWOOD LN,,HUNTER HILL CIR,10,26,3,25,1,1,0,2,,,,,50',,{9CD48723-6D52-43BB-9E9C-C30595F9C98B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
730, ,OLD FARM,RD, ,OLD FARM,RD,,,,OLD FARM RD,00057,PINE GROVE,WILDFLOWER DR,,OLD FARM RD,478,492,481,495,1,1,0,2,,,,,60',,{6EE2709A-43D2-458D-A38A-3A17B1CE0090},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
731, ,HUNTER HILL,CIR, ,HUNTER HILL,CIR,,,,HUNTER HILL CIR,00259,TRIMWOOD LN,END,,HUNTER HILL CIR,36,56,33,55,1,1,0,2,,,,,50',,{D424C26D-0A6A-43EF-A133-C1E6035645A6},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
732, ,DENNIS,DR, ,DENNIS,DR,,,,DENNIS DR,00006,WEST ST,END,,DENNIS DR,24,62,11,69,1,1,0,2,,,,,Variable,1974/05/01 00:00:00+00,{446F83D4-E3EA-4707-B7EB-A0EC55F4743E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
733, ,SUMMERFIELD,RD, ,SUMMERFIELD,RD,,,,SUMMERFIELD RD,00055,WILDFLOWER DR,WHITE PINE RD,,SUMMERFIELD RD,12,16,11,11,1,1,0,2,,,,,,2004/11/01 00:00:00+00,{318AC7E7-E365-475A-9D3F-F3514DF0B5BD},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
734, ,WILDFLOWER,DR, ,WILDFLOWER,DR,,,,WILDFLOWER DR,00050,SUMMERFIELD RD,OLD FARM RD,,WILDFLOWER DR,190,190,195,211,1,1,0,2,,,,,,,{EA88153D-56F3-4B36-8E0F-2DA006972199},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
735,,ELF HILL,RD,,ELF HILL,RD,,OlkinM,,ELF HILL RD,00159,BAY RD,STAGECOACH RD,2005/01/25 00:00:00+00,ELF HILL RD,4,14,1,27,1,1,0,2,,,,,50',,{C45D3955-DBD7-4435-80DB-07AD9A16B171},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
736, ,HARKNESS,RD, ,HARKNESS,RD,,,,HARKNESS RD,,,BELCHERTOWN RD,,HARKNESS RD,2,150,1,149,1,7,5,,,,,,,,{F130210F-257F-46CF-9D04-E3F0BC41BB09},,,olkinm,2013/08/06 15:19:44+00,AMHERST,PELHAM,01002,01002,MA,MA,
737, ,PRINCE’S,WAY, ,PRINCE’S,WAY,,OLKINM,,PRINCE’S WAY,,W BAY RD,S CAMPUS DR,2005/04/01 00:00:00+00,PRINCE’S WAY,,,,,1,6,0,H,,,,,,,{A340D985-19A8-491F-9732-F123A769B9C6},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
738, ,SPRING,ST, ,SPRING,ST,,,,SPRING ST,00212,SEELYE ST,WEBSTER ST,,SPRING ST,0,0,71,71,1,8,0,2,,,,,49.5',,{C34FE15C-C948-4C47-970B-5387930E10F5},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
739, ,DICKINSON,ST, ,DICKINSON,ST,,,,DICKINSON ST,00183,MAIN ST,SPRING ST,,DICKINSON ST,12,24,11,19,1,1,5,2,,,,,52',1886/03/01 00:00:00+00,{307FE29E-2EA4-4B43-AAFC-BAC60910AD3D},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
740, ,MIDDLE,ST, ,MIDDLE,ST,,,,MIDDLE ST,00029,S ORCHARD DR,BAY RD,,MIDDLE ST,472,620,471,619,1,8,0,2,,,,1,Variable,,{A2A45B4B-736C-4BEA-BC03-D1A54D94FF9A},,,olkinm,2013/08/06 17:05:52+00,AMHERST,AMHERST,01002,01002,MA,MA,
741, ,BAY,RD, ,BAY,RD,,,,BAY RD,00362,WEST ST,MIDDLE ST,,BAY RD,38,452,37,447,1,8,5,2,,,,1,Variable,6732/04/15 00:00:00+00,{2E90C8F5-C479-4267-BAF1-C1DE204F22BA},,,olkinm,2013/08/06 17:17:18+00,AMHERST,AMHERST,01002,01002,MA,MA,
742, ,RAMBLING,RD, ,RAMBLING,RD,,,,RAMBLING RD,00103,MCINTOSH DR,W BAY RD,,RAMBLING RD,0,0,0,0,1,1,0,2,,,,,49.21',,{30D67C48-CCFB-43D4-AEE4-2300E9C450C5},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
743, ,MCINTOSH,DR, ,MCINTOSH,DR,,,,MCINTOSH DR,,RAMBLING RD,SPENCER DR,,MCINTOSH DR,0,0,0,0,1,2,0,H,,,,,,,{249AFADE-7F61-4F86-8F01-75D3AE29721F},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
744, ,SPENCER,DR, ,SPENCER,DR,,,,SPENCER DR,,W BAY RD,MCINTOSH DR,,SPENCER DR,1,1,0,0,1,2,0,H,,,,,,,{9C8AB8E9-98CD-43B6-BA9D-23D292815909},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
745, ,CHAPEL,RD, ,CHAPEL,RD,,,,CHAPEL RD,00325,BAY RD,MECHANIC ST,,CHAPEL RD,2,100,1,99,1,1,0,2,,,,,Variable,,{C5480EE1-BD8C-49DD-BCEC-9024B0A10104},,,olkinm,2013/08/06 17:13:46+00,AMHERST,AMHERST,01002,01002,MA,MA,
746, ,BAY,RD, ,BAY,RD,,,,BAY RD,00363,MIDDLE ST,CHAPEL RD,,BAY RD,454,570,449,565,1,8,5,2,,,,1,Variable,6732/04/15 00:00:00+00,{FE0CCBBD-3B66-41D6-ABC8-61C6B0F087C6},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
747, ,MECHANIC,ST, ,MECHANIC,ST,,,,MECHANIC ST,00401,CHAPEL RD,BAY RD & MECHANIC ST EXT,,MECHANIC ST,16,118,15,117,1,1,0,2,,,,,41.25',,{936FB50F-3125-4E09-BA85-2DC90DB6A72E},,,olkinm,2013/08/06 17:10:32+00,AMHERST,AMHERST,01002,01002,MA,MA,
748, ,BRANDYWINE, , ,BRANDYWINE, ,,OlkinM,,BRANDYWINE DR,,MEADOW ST,,2005/03/10 00:00:00+00,BRANDYWINE DR,0,0,0,0,1,2,0,H,,,,,,,{36FDB990-CF8E-44C8-B9D1-FDC0ED4AF934},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
751, ,BRANDYWINE,DR, ,BRANDYWINE,DR,,OlkinM,,BRANDYWINE DR,,,,2005/03/10 00:00:00+00,BRANDYWINE DR,0,0,0,0,1,2,0,H,,,,,,,{4CE27EA6-9535-4F6D-8C77-437B7A3A0BD7},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
752, ,BRANDYWINE,DR, ,BRANDYWINE,DR,,OlkinM,,BRANDYWINE DR,,,MEADOW ST,2005/03/10 00:00:00+00,BRANDYWINE DR,0,0,0,0,1,2,0,H,,,,,,,{81713259-50DA-4EE5-B252-5186F5D2489E},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
753, ,HARRIS,ST, ,HARRIS,ST,,,,HARRIS ST,00240,PINE ST,FISHER ST,,HARRIS ST,22,42,21,37,1,1,0,2,,,,,50',1935/04/15 00:00:00+00,{65417697-A182-482D-A883-69A3714C26F1},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
754, ,GRANTWOOD,DR, ,GRANTWOOD,DR,,,,GRANTWOOD DR,00252,COLONIAL CT,BLACKBERRY LN,,GRANTWOOD DR,36,36,37,37,1,1,0,2,,,,,50',,{F686A6E3-0AD0-4D4C-9B52-0658E732B1A8},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
755, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,, ,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{72F7DEDE-2A74-4204-8038-E7829CD711FD},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
756, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,,END,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{6D83E474-B5B1-4D09-8FB0-533DCB3FA3B9},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
757, ,ROLLING RIDGE,RD, ,ROLLING RIDGE,RD,,,,ROLLING RIDGE RD,00165,TEAWADDLE LN,OAKWOOD CIR,,ROLLING RIDGE RD,94,172,117,167,1,1,0,2,,,,,60',,{1FE085DC-69C4-4D3D-AD64-039ECD599D1C},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
758, ,FORESTEDGE,RD, ,FORESTEDGE,RD,,,,FORESTEDGE RD,00187,BLACKBERRY LN,END,,FORESTEDGE RD,10,24,9,23,1,1,0,2,,,,,40',,{EF3E312F-F138-44FE-860A-D3DC47E2669B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
759, ,BLACKBERRY,LN, ,BLACKBERRY,LN,,,,BLACKBERRY LN,00186,GRANTWOOD DR,FORESTEDGE RD,,BLACKBERRY LN,18,40,5,43,1,1,0,2,,,,,60',1994/01/01 00:00:00+00,{2E440B8E-1AEB-4B1F-BC27-C0DAD3042E6B},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
760, ,ROLLING RIDGE,RD, ,ROLLING RIDGE,RD,,,,ROLLING RIDGE RD,00165,BEECH ST,END,,ROLLING RIDGE RD,208,220,203,209,1,1,0,2,,,,,60',,{8117F534-9288-4C3E-A112-73D266F8EEB4},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
761, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,, ,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{C4DFD4B2-FBD6-434D-9F4A-AA137713CF79},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
762, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,,END,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{48BDACC0-D612-4A3E-BCA9-9DB7FE575EB8},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
763, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,,END,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{6F30507D-029C-4975-B27C-4DA7645E09C9},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
764, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,, ,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{74680609-D8B8-49C9-BFC4-E0EB20585C64},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
765, ,GRANTWOOD,DR, ,GRANTWOOD,DR,,,,GRANTWOOD DR,00254,JASON CT,BLACKBERRY LN,,GRANTWOOD DR,317,317,318,318,1,1,0,2,,,,,50',,{D577E8A1-B23A-4E56-A9E5-BC0A5E99F75A},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
766, ,BLACKBERRY,LN, ,BLACKBERRY,LN,,,,BLACKBERRY LN,00186,FORESTEDGE RD,GRANTWOOD DR,,BLACKBERRY LN,52,84,55,91,1,1,0,2,,,,,60',1994/01/01 00:00:00+00,{206507A6-4D5F-4111-9144-6085635D93A7},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
767, ,PUFFTON VILLAGE APARTMENTS, , ,PUFFTON VILLAGE APARTMENTS, ,,,,PUFFTON VILLAGE APARTMENTS,,,END,,PUFFTON VILLAGE APARTMENTS,0,0,0,0,1,2,0,H,,,,,,,{0B9E5286-4139-4C5E-9EBF-BCD67781ABE0},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
768, ,SACCO,DR, ,SACCO,DR,,,,SACCO DR,00185,BLACKBERRY LN,TUCKERMAN LN,,SACCO DR,6,10,5,9,1,1,0,2,,,,,49.213',,{C7169248-75EF-4C85-9D12-B3CA7D1FC781},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
769, ,PRESCOTT,RD, ,PRESCOTT,RD,,OlkinM,,PRESCOTT RD,,S CAMPUS DR,END,,PRESCOTT RD,209,219,210,220,1,6,0,H,,,,,,,{F233344F-DA15-44BB-A32F-CD55F399B985},,,,,AMHERST,AMHERST,01002,01002,MA,MA,
770, ,SWALLOW FARMS,RD, ,SWALLOW FARMS,RD,,,,SWALLOW FARMS RD,,S EAST ST,END,,SWALLOW FARMS RD,0,0,3,11,1,2,0,H,,,,,,,{2E4FCA76-98A8-4FCE-BA9A-889A626E7B97},,,olkinm,2013/07/29 18:28:30+00,AMHERST,AMHERST,01002,01002,MA,MA,
771,S,EAST,ST, ,SOUTH EAST,ST,,,,SOUTH EAST ST,00380,SWALLOW FARMS RD,MECHANIC ST,,S EAST ST,1670,1680,1641,1671,1,8,5,2,,,,1,Variable,,{A5B0229D-EEBA-4A72-A929-6D3B9EBF53B2},,,olkinm,2013/07/29 18:27:39+00,AMHERST,AMHERST,01002,01002,MA,MA,
